anchor_id,beta1,beta2,beta3,xi,zeta3,max_excess,stable
P2,0.7300,-1.9100,-0.6700,0.01050,-1.3335214,6.04716,0
P2,0.7300,-1.9100,-0.6700,0.01050,-1,5.91287,0
P2,0.7300,-1.9100,-0.6700,0.01050,-0.74989421,5.45298,0
P2,0.7300,-1.9100,-0.6700,0.01050,-0.56234133,3.91037,0
P2,0.7300,-1.9100,-0.6700,0.01050,-0.4216965,3.90998,0
P2,0.7300,-1.9100,-0.6700,0.01050,-0.31622777,3.92921,0
P2,0.7300,-1.9100,-0.6700,0.01050,-0.23713737,3.84533,0
P2,0.7300,-1.9100,-0.6700,0.01050,-0.17782794,3.56084,0
P2,0.7300,-1.9100,-0.6700,0.01050,-0.13335214,2.98788,0
P2,0.7300,-1.9100,-0.6700,0.01050,-0.1,1.94396,0
P2,0.7300,-1.9100,-0.6700,0.01050,-0.074989421,0.101022,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.056234133,0.100951,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.04216965,0.101468,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.031622777,0.100872,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.023713737,0.100728,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.017782794,0.100733,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.013335214,0.100749,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.01,0.100757,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.0074989421,0.10076,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.0056234133,0.100762,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.004216965,0.100764,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.0031622777,0.100764,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.0023713737,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.0017782794,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.0013335214,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.001,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.00074989421,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.00056234133,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.0004216965,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.00031622777,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.00023713737,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.00017782794,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.00013335214,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,-0.0001,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,0,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.0001,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.00013335214,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.00017782794,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.00023713737,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.00031622777,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.0004216965,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.00056234133,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.00074989421,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.001,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.0013335214,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.0017782794,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.0023713737,0.100765,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.0031622777,0.100764,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.004216965,0.100764,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.0056234133,0.100762,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.0074989421,0.10076,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.01,0.100757,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.013335214,0.100749,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.017782794,0.100733,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.023713737,0.100728,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.031622777,0.100872,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.04216965,0.101468,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.056234133,0.100951,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.074989421,0.101022,1
P2,0.7300,-1.9100,-0.6700,0.01050,0.1,1.94396,0
P2,0.7300,-1.9100,-0.6700,0.01050,0.13335214,2.98788,0
P2,0.7300,-1.9100,-0.6700,0.01050,0.17782794,3.56084,0
P2,0.7300,-1.9100,-0.6700,0.01050,0.23713737,3.84533,0
P2,0.7300,-1.9100,-0.6700,0.01050,0.31622777,3.92921,0
P2,0.7300,-1.9100,-0.6700,0.01050,0.4216965,3.90998,0
P2,0.7300,-1.9100,-0.6700,0.01050,0.56234133,3.91037,0
P2,0.7300,-1.9100,-0.6700,0.01050,0.74989421,5.45298,0
P2,0.7300,-1.9100,-0.6700,0.01050,1,5.91287,0
P2,0.7300,-1.9100,-0.6700,0.01050,1.3335214,6.04716,0
P2,0.7300,-1.9100,-0.6700,0.01050,1.7782794,6.28675,0
P2,0.7300,-1.9100,-0.6700,0.01050,2.3713737,6.38865,0
P2,0.7300,-1.9100,-0.6700,0.01050,3.1622777,6.44891,0
P2,0.7300,-1.9100,-0.6700,0.01050,4.216965,6.48843,0
P2,0.7300,-1.9100,-0.6700,0.01050,5.6234133,6.51691,0
P2,0.7300,-1.9100,-0.6700,0.01050,7.4989421,6.53949,0
P2,0.7300,-1.9100,-0.6700,0.01050,10,6.55902,0
P3,0.0000,-0.6000,0.5000,1.00000,-10,5.99581,0
P3,0.0000,-0.6000,0.5000,1.00000,-7.4989421,5.94733,0
P3,0.0000,-0.6000,0.5000,1.00000,-5.6234133,5.86708,0
P3,0.0000,-0.6000,0.5000,1.00000,-4.216965,5.73114,0
P3,0.0000,-0.6000,0.5000,1.00000,-3.1622777,5.50511,0
P3,0.0000,-0.6000,0.5000,1.00000,-2.3713737,5.1465,0
P3,0.0000,-0.6000,0.5000,1.00000,-1.7782794,4.61282,0
P3,0.0000,-0.6000,0.5000,1.00000,-1.3335214,3.86113,0
P3,0.0000,-0.6000,0.5000,1.00000,-1,2.64908,0
P3,0.0000,-0.6000,0.5000,1.00000,-0.74989421,1.89917,0
P3,0.0000,-0.6000,0.5000,1.00000,-0.56234133,1.63778,0
P3,0.0000,-0.6000,0.5000,1.00000,-0.4216965,1.33519,0
P3,0.0000,-0.6000,0.5000,1.00000,-0.31622777,0.919079,0
P3,0.0000,-0.6000,0.5000,1.00000,-0.23713737,0.113114,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.17782794,0.100984,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.13335214,0.100985,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.1,0.100987,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.074989421,0.100989,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.056234133,0.100994,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.04216965,0.100999,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.031622777,0.101006,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.023713737,0.101039,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.017782794,0.100973,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.013335214,0.100882,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.01,0.100826,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.0074989421,0.100797,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.0056234133,0.100782,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.004216965,0.100774,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.0031622777,0.10077,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.0023713737,0.100768,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.0017782794,0.100767,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.0013335214,0.100766,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.001,0.100766,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.00074989421,0.100765,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.00056234133,0.100765,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.0004216965,0.100765,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.00031622777,0.100765,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.00023713737,0.100765,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.00017782794,0.100765,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.00013335214,0.100765,1
P3,0.0000,-0.6000,0.5000,1.00000,-0.0001,0.100765,1
P3,0.0000,-0.6000,0.5000,1.00000,0,0.100765,1
P3,0.0000,-0.6000,0.5000,1.00000,0.0001,0.100765,1
P3,0.0000,-0.6000,0.5000,1.00000,0.00013335214,0.100765,1
P3,0.0000,-0.6000,0.5000,1.00000,0.00017782794,0.100765,1
P3,0.0000,-0.6000,0.5000,1.00000,0.00023713737,0.100765,1
P3,0.0000,-0.6000,0.5000,1.00000,0.00031622777,0.100765,1
P3,0.0000,-0.6000,0.5000,1.00000,0.0004216965,0.100765,1
P3,0.0000,-0.6000,0.5000,1.00000,0.00056234133,0.100765,1
P3,0.0000,-0.6000,0.5000,1.00000,0.00074989421,0.100765,1
P3,0.0000,-0.6000,0.5000,1.00000,0.001,0.100766,1
P3,0.0000,-0.6000,0.5000,1.00000,0.0013335214,0.100766,1
P3,0.0000,-0.6000,0.5000,1.00000,0.0017782794,0.100767,1
P3,0.0000,-0.6000,0.5000,1.00000,0.0023713737,0.100768,1
P3,0.0000,-0.6000,0.5000,1.00000,0.0031622777,0.10077,1
P3,0.0000,-0.6000,0.5000,1.00000,0.004216965,0.100774,1
P3,0.0000,-0.6000,0.5000,1.00000,0.0056234133,0.100782,1
P3,0.0000,-0.6000,0.5000,1.00000,0.0074989421,0.100797,1
P3,0.0000,-0.6000,0.5000,1.00000,0.01,0.100826,1
P3,0.0000,-0.6000,0.5000,1.00000,0.013335214,0.100882,1
P3,0.0000,-0.6000,0.5000,1.00000,0.017782794,0.100973,1
P3,0.0000,-0.6000,0.5000,1.00000,0.023713737,0.101039,1
P3,0.0000,-0.6000,0.5000,1.00000,0.031622777,0.101006,1
P3,0.0000,-0.6000,0.5000,1.00000,0.04216965,0.100999,1
P3,0.0000,-0.6000,0.5000,1.00000,0.056234133,0.100994,1
P3,0.0000,-0.6000,0.5000,1.00000,0.074989421,0.100989,1
P3,0.0000,-0.6000,0.5000,1.00000,0.1,0.100987,1
P3,0.0000,-0.6000,0.5000,1.00000,0.13335214,0.100985,1
P3,0.0000,-0.6000,0.5000,1.00000,0.17782794,0.100984,1
P3,0.0000,-0.6000,0.5000,1.00000,0.23713737,0.113114,1
P3,0.0000,-0.6000,0.5000,1.00000,0.31622777,0.919079,0
P3,0.0000,-0.6000,0.5000,1.00000,0.4216965,1.33519,0
P3,0.0000,-0.6000,0.5000,1.00000,0.56234133,1.63778,0
P3,0.0000,-0.6000,0.5000,1.00000,0.74989421,1.89917,0
P3,0.0000,-0.6000,0.5000,1.00000,1,2.64908,0
P3,0.0000,-0.6000,0.5000,1.00000,1.3335214,3.86113,0
P3,0.0000,-0.6000,0.5000,1.00000,1.7782794,4.61282,0
P3,0.0000,-0.6000,0.5000,1.00000,2.3713737,5.1465,0
P3,0.0000,-0.6000,0.5000,1.00000,3.1622777,5.50511,0
P3,0.0000,-0.6000,0.5000,1.00000,4.216965,5.73114,0
P3,0.0000,-0.6000,0.5000,1.00000,5.6234133,5.86708,0
P3,0.0000,-0.6000,0.5000,1.00000,7.4989421,5.94733,0
P3,0.0000,-0.6000,0.5000,1.00000,10,5.99581,0
P4,-0.1000,-0.4500,0.0000,1.00000,-10,5.9892,0
P4,-0.1000,-0.4500,0.0000,1.00000,-7.4989421,5.94012,0
P4,-0.1000,-0.4500,0.0000,1.00000,-5.6234133,5.85958,0
P4,-0.1000,-0.4500,0.0000,1.00000,-4.216965,5.72393,0
P4,-0.1000,-0.4500,0.0000,1.00000,-3.1622777,5.49906,0
P4,-0.1000,-0.4500,0.0000,1.00000,-2.3713737,5.14288,0
P4,-0.1000,-0.4500,0.0000,1.00000,-1.7782794,4.61375,0
P4,-0.1000,-0.4500,0.0000,1.00000,-1.3335214,3.87161,0
P4,-0.1000,-0.4500,0.0000,1.00000,-1,2.71692,0
P4,-0.1000,-0.4500,0.0000,1.00000,-0.74989421,1.93086,0
P4,-0.1000,-0.4500,0.0000,1.00000,-0.56234133,1.60995,0
P4,-0.1000,-0.4500,0.0000,1.00000,-0.4216965,1.34194,0
P4,-0.1000,-0.4500,0.0000,1.00000,-0.31622777,0.918958,0
P4,-0.1000,-0.4500,0.0000,1.00000,-0.23713737,0.174275,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.17782794,0.100984,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.13335214,0.100985,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.1,0.100986,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.074989421,0.100989,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.056234133,0.100993,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.04216965,0.100998,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.031622777,0.101006,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.023713737,0.101039,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.017782794,0.100981,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.013335214,0.100888,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.01,0.100829,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.0074989421,0.100799,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.0056234133,0.100783,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.004216965,0.100775,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.0031622777,0.10077,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.0023713737,0.100768,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.0017782794,0.100767,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.0013335214,0.100766,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.001,0.100766,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.00074989421,0.100765,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.00056234133,0.100765,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.0004216965,0.100765,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.00031622777,0.100765,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.00023713737,0.100765,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.00017782794,0.100765,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.00013335214,0.100765,1
P4,-0.1000,-0.4500,0.0000,1.00000,-0.0001,0.100765,1
P4,-0.1000,-0.4500,0.0000,1.00000,0,0.100765,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.0001,0.100765,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.00013335214,0.100765,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.00017782794,0.100765,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.00023713737,0.100765,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.00031622777,0.100765,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.0004216965,0.100765,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.00056234133,0.100765,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.00074989421,0.100765,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.001,0.100766,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.0013335214,0.100766,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.0017782794,0.100767,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.0023713737,0.100768,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.0031622777,0.10077,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.004216965,0.100775,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.0056234133,0.100783,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.0074989421,0.100799,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.01,0.100829,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.013335214,0.100888,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.017782794,0.100981,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.023713737,0.101039,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.031622777,0.101006,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.04216965,0.100998,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.056234133,0.100993,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.074989421,0.100989,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.1,0.100986,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.13335214,0.100985,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.17782794,0.100984,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.23713737,0.174275,1
P4,-0.1000,-0.4500,0.0000,1.00000,0.31622777,0.918958,0
P4,-0.1000,-0.4500,0.0000,1.00000,0.4216965,1.34194,0
P4,-0.1000,-0.4500,0.0000,1.00000,0.56234133,1.60995,0
P4,-0.1000,-0.4500,0.0000,1.00000,0.74989421,1.93086,0
P4,-0.1000,-0.4500,0.0000,1.00000,1,2.71692,0
P4,-0.1000,-0.4500,0.0000,1.00000,1.3335214,3.87161,0
P4,-0.1000,-0.4500,0.0000,1.00000,1.7782794,4.61375,0
P4,-0.1000,-0.4500,0.0000,1.00000,2.3713737,5.14288,0
P4,-0.1000,-0.4500,0.0000,1.00000,3.1622777,5.49906,0
P4,-0.1000,-0.4500,0.0000,1.00000,4.216965,5.72393,0
P4,-0.1000,-0.4500,0.0000,1.00000,5.6234133,5.85958,0
P4,-0.1000,-0.4500,0.0000,1.00000,7.4989421,5.94012,0
P4,-0.1000,-0.4500,0.0000,1.00000,10,5.9892,0
P5,0.0000,-1.5000,0.0000,1.00000,-10,5.96914,0
P5,0.0000,-1.5000,0.0000,1.00000,-7.4989421,5.92026,0
P5,0.0000,-1.5000,0.0000,1.00000,-5.6234133,5.84224,0
P5,0.0000,-1.5000,0.0000,1.00000,-4.216965,5.71358,0
P5,0.0000,-1.5000,0.0000,1.00000,-3.1622777,5.50361,0
P5,0.0000,-1.5000,0.0000,1.00000,-2.3713737,5.17654,0
P5,0.0000,-1.5000,0.0000,1.00000,-1.7782794,4.70442,0
P5,0.0000,-1.5000,0.0000,1.00000,-1.3335214,4.08557,0
P5,0.0000,-1.5000,0.0000,1.00000,-1,3.34832,0
P5,0.0000,-1.5000,0.0000,1.00000,-0.74989421,2.50302,0
P5,0.0000,-1.5000,0.0000,1.00000,-0.56234133,1.44993,0
P5,0.0000,-1.5000,0.0000,1.00000,-0.4216965,1.16604,0
P5,0.0000,-1.5000,0.0000,1.00000,-0.31622777,0.922998,0
P5,0.0000,-1.5000,0.0000,1.00000,-0.23713737,0.627584,0
P5,0.0000,-1.5000,0.0000,1.00000,-0.17782794,0.10166,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.13335214,0.100984,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.1,0.100984,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.074989421,0.100985,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.056234133,0.100986,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.04216965,0.100987,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.031622777,0.10099,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.023713737,0.100995,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.017782794,0.101009,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.013335214,0.101019,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.01,0.101025,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.0074989421,0.100933,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.0056234133,0.100856,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.004216965,0.100812,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.0031622777,0.10079,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.0023713737,0.100778,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.0017782794,0.100772,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.0013335214,0.100769,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.001,0.100767,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.00074989421,0.100766,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.00056234133,0.100766,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.0004216965,0.100765,1
P5,0.0000,-1.5000,0.0000,1.00000,-0.00031622777,0.100765,1
